"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","Feature 9","Feature 10","Buggy"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java","0","165","0","41","0","46","0","4","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java","0","45","0","45","0","45","0","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/Either.java","0","45","0","45","0","45","0","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java","0","89","0","44","0","45","0","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java","0","129","0","65","0","65","0","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/Option.java","0","39","0","39","0","39","0","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java","0","38","0","38","0","38","0","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java","0","51","0","25","0","27","0","2","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java","1","40","40","40","40","40","1","1","null","null","null"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java","1","24","24","24","24","24","1","1","null","null","null"
"2","hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java","2","229","14","28","16","30","6","8","null","null","null"
"2","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java","2","15195","666","893","938","1767","14","17","null","null","null"
"2","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java","1","67","67","67","67","67","1","1","null","null","null"
"2","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java","0","138","0","69","0","70","0","2","null","null","null"
"2","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java","2","62","8","12","8","13","3","5","null","null","null"
"2","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java","1","90","54","30","54","30","1","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java","1","394","11","131","11","132","1","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java","2","930","1","103","20","121","7","9","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java","1","91","8","45","10","46","1","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java","1","298","11","74","11","86","2","4","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java","2","495","22","54","50","74","6","9","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java","1","111","111","111","111","111","1","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java","1","96","1","24","4","36","1","4","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java","1","96","1","16","2","22","1","6","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java","1","84","1","16","2","23","1","5","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java","0","91","0","30","0","45","0","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java","1","35","7","17","2","21","1","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java","3","526","21","33","24","35","12","16","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java","0","29","0","9","0","11","0","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java","0","100","0","100","0","100","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java","0","32","0","16","0","16","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java","1","81","5","27","5","27","1","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java","0","25","0","25","0","25","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java","0","26","0","26","0","26","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java","1","83","10","9","12","10","5","9","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java","3","797","20","40","31","49","14","20","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java","0","61","0","20","0","25","0","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java","0","27","0","13","0","14","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java","1","95","95","95","95","95","1","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java","0","65","0","22","0","22","0","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java","0","34","0","17","0","18","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java","1","43","4","14","5","17","1","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java","0","28","0","28","0","28","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java","1","81","6","16","8","19","2","5","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java","2","201","6","16","21","28","8","12","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java","2","193","64","64","70","70","3","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java","2","97","12","19","15","21","2","5","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java","0","34","0","34","0","34","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java","0","25","0","25","0","25","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java","0","44","0","44","0","44","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java","1","150","75","75","75","75","2","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java","1","192","48","48","54","54","4","4","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java","1","780","780","780","780","780","1","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java","1","144","48","48","57","57","3","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java","1","90","45","45","47","47","2","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java","1","87","43","43","45","45","2","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java","1","757","108","108","115","115","7","7","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java","3","473","9","26","13","30","9","18","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java","1","75","6","38","7","38","1","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java","0","57","0","57","0","57","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java","0","69","0","34","0","35","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java","1","182","10","60","10","61","1","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java","2","140","3","23","5","26","2","6","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java","3","1136","29","67","56","94","11","17","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java","0","67","0","33","0","34","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java","2","91","3","18","9","21","2","5","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java","1","25","25","25","25","25","1","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java","0","20","0","20","0","20","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java","2","441","2","55","3","57","3","8","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java","0","56","0","56","0","56","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java","1","90","5","22","5","23","1","4","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java","0","25","0","12","0","13","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java","1","54","1","18","4","19","1","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java","0","70","0","35","0","36","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java","2","762","13","58","38","75","7","13","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java","1","58","0","19","1","20","2","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java","0","41","0","41","0","41","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java","0","57","0","28","0","30","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java","1","49","16","25","16","25","1","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java","0","58","0","29","0","29","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java","1","119","8","40","9","41","1","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java","1","160","2","20","3","22","2","8","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java","1","63","63","63","63","63","1","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java","0","33","0","11","0","13","0","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java","0","53","0","26","0","27","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java","0","56","0","56","0","56","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java","0","119","0","24","0","26","0","5","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java","0","67","0","22","0","23","0","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java","0","75","0","25","0","26","0","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java","0","67","0","67","0","67","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java","0","44","0","22","0","23","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java","1","67","12","22","18","24","1","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java","0","78","0","19","0","21","0","4","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java","1","320","0","35","10","48","2","9","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java","0","48","0","48","0","48","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java","2","719","16","39","28","48","10","18","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java","1","68","16","23","20","25","2","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java","2","113","8","16","11","19","5","7","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java","2","180","17","20","19","22","6","9","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java","1","121","30","30","36","36","4","4","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java","0","52","0","26","0","28","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java","1","111","7","22","8","24","2","5","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java","1","184","3","30","4","32","1","6","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java","1","146","146","146","146","146","1","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java","1","117","58","58","59","59","2","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java","1","98","98","98","98","98","1","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java","1","318","159","159","159","159","2","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java","0","72","0","24","0","26","0","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java","0","26","0","26","0","26","0","1","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java","0","52","0","17","0","18","0","3","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java","2","276","137","137","140","140","2","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java","1","306","95","51","69","90","1","6","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java","0","93","0","47","0","60","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java","0","32","0","16","0","16","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java","0","89","0","44","0","45","0","2","null","null","null"
"2","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java","1","106","35","26","35","30","1","4","null","null","null"
"3","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java","0","194","0","64","0","68","0","3","null","null","null"
"3","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java","1","246","2","82","4","86","1","3","null","null","null"
"3","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java","1","414","2","59","5","71","1","7","null","null","null"
"3","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java","1","125","1","25","5","44","1","5","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java","2","1124","3","12","4","32","2","53","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java","0","46","0","23","0","24","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java","1","142","3","10","4","14","1","7","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java","0","28","0","14","0","15","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java","1","883","48","147","49","150","1","6","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java","0","162","0","3","0","6","0","4","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java","1","236","2","39","8","47","1","6","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java","1","498","2","2","5","20","1","28","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java","0","36","0","36","0","36","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java","2","333","4","16","4","21","2","14","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java","1","351","2","50","3","54","1","7","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java","0","46","0","46","0","46","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java","0","520","0","37","0","43","0","14","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java","0","29","0","29","0","29","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java","0","60","0","30","0","34","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java","1","170","0","13","1","17","1","13","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java","0","524","0","58","0","62","0","9","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java","1","144","2","29","3","30","1","5","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java","0","45","0","28","0","12","0","16","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java","0","25","0","12","0","36","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java","2","834","2","43","4","50","3","19","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java","0","54","0","54","0","54","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java","0","56","0","6","0","9","0","11","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java","0","79","0","26","0","37","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java","0","47","0","15","0","17","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java","0","242","0","80","0","81","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java","0","147","0","2","0","4","0","5","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java","0","99","0","49","0","50","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java","0","133","0","0","0","0","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java","0","53","0","26","0","27","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java","0","40","0","40","0","40","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java","0","96","0","98","0","98","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java","0","126","0","2","0","22","0","6","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java","0","294","0","7","0","8","0","9","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java","2","288","2","8","3","12","2","12","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java","0","584","0","8","0","33","0","25","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java","1","713","6","28","8","49","2","25","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java","0","50","0","1","0","4","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java","0","172","0","0","0","4","0","9","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java","0","81","0","4","0","8","0","6","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java","0","246","0","61","0","64","0","4","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java","0","124","0","2","0","5","0","14","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java","0","72","0","0","0","3","0","7","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java","0","74","0","1","0","10","0","4","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java","0","133","0","26","0","30","0","5","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java","0","380","0","95","0","116","0","4","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java","1","882","1","11","5","39","1","34","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java","2","423","12","11","17","18","2","23","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java","0","171","0","3","0","10","0","13","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java","1","138","13","1","33","7","1","15","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java","1","78","2","2","3","6","1","6","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java","0","164","0","3","0","9","0","11","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java","1","323","2","8","18","22","1","20","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java","0","114","0","8","0","12","0","14","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java","0","96","0","24","0","25","0","4","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java","0","99","0","4","0","11","0","5","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java","0","77","0","0","0","0","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java","0","213","0","23","0","24","0","9","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java","2","284","0","22","2","25","2","13","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java","3","626","0","31","2","33","4","20","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java","0","25","0","25","0","25","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java","0","81","0","27","0","28","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java","1","271","0","19","1","32","1","14","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java","0","138","0","17","0","29","0","8","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java","0","83","0","21","0","22","0","4","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java","1","420","0","38","1","55","1","11","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java","0","84","0","21","0","22","0","4","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java","0","220","0","31","0","37","0","7","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java","0","173","0","43","0","62","0","4","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java","1","227","2","32","6","43","1","7","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java","0","99","0","33","0","33","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java","0","541","0","270","0","338","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java","1","509","0","36","1","40","1","14","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java","0","63","0","31","0","33","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java","0","70","0","3","0","9","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java","0","85","0","4","0","4","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java","0","304","0","3","0","24","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java","0","72","0","72","0","72","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java","0","23","0","23","0","23","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java","0","76","0","76","0","76","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java","0","31","0","31","0","31","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java","0","30","0","30","0","30","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java","0","94","0","94","0","94","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java","0","155","0","155","0","155","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java","0","63","0","63","0","63","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java","0","126","0","126","0","126","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java","0","193","0","193","0","193","0","1","null","null","null"
